Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
5.983349,1000,16.14905357,-0.464652568,0.127268986,0.203367725,0,-7.503699303,0,0,0,-16.96083288
10.983349,1000,16.14905357,-0.462228894,0.127259699,0.203445867,0,-7.464559078,0,0,0,-17.04852144
15.983349,1030,16.14868927,-0.451758236,0.127803751,0.203406036,0,-7.295303345,0,0,0,-17.51863362
20.983349,1060,16.14783669,-0.437231839,0.131036739,0.20428209,0,-7.060348511,0,0,0,-18.55952911
25.983349,1090,16.1466198,-0.433191031,0.135934474,0.205765009,1186.349873,-6.994570732,25.56306458,-200,5.317612628,-19.43428447
30.983349,1120,16.14506149,-0.378593266,0.142700727,0.207606241,1571.704993,-6.112411499,34.16961288,-200,4.176246572,-23.34606018
35.983349,1150,16.14264679,-0.30529952,0.15296509,0.209826991,1944.867479,-4.928342342,42.7346344,-200,3.579417205,-31.03783639
40.983349,1180,16.13936806,-0.205575764,0.164721804,0.212305933,2309.302331,-3.317862988,51.3418541,-200,3.208333595,-49.64695879
45.983349,1210,16.1352253,-0.094173968,0.178162812,0.21554473,2661.428125,-1.519518137,60.07320023,-200,2.965761893,-117.2495414
50.983349,1240,16.1299839,0.040977821,0.194292331,0.21887894,3001.611325,0.660971582,68.7997818,200,2.824025435,293.9496021
55.983349,1270,16.12368393,0.158638194,0.21028924,0.222512811,3326.47421,2.557832003,77.51179504,200,2.712996654,82.21385749
60.983349,1300,16.11600304,0.335831583,0.229578494,0.226671398,3644.214173,5.412262917,86.50261688,200,2.654006417,42.41820783
65.983349,1330,16.10730934,0.5640769,0.250076465,0.230469823,3945.77442,9.08576107,95.23025513,200,2.626019019,27.52399681
70.983349,1360,16.09714508,0.750595987,0.27320771,0.234839395,4245.658119,12.08245277,104.4105988,200,2.616666523,22.61194173
75.983349,1390,16.08530998,1.004245758,0.292062972,0.239288896,4550.626248,16.15360451,114.0308456,200,2.561262866,18.08035922
80.983349,1420,16.07134056,1.302967906,0.317712398,0.24425891,4857.173589,20.94044113,124.2403488,200,2.557240001,15.1721921
85.983349,1450,16.05599785,1.617203236,0.343464565,0.249371767,5156.980936,25.96581078,134.6701813,200,2.550412908,13.22756902
90.983349,1480,16.03828049,1.980487704,0.373358805,0.254779756,5451.809057,31.76361656,145.4568481,200,2.566801237,11.75429119
95.983349,1510,16.01895523,2.36426425,0.403551498,0.260257304,5730.932478,37.87304306,156.1912994,200,2.583700307,10.65537529
100.983349,1540,15.997612,2.74425292,0.423168478,0.265786171,6008.580141,43.90149307,167.2371826,200,2.530349298,9.639045482
105.983349,1570,15.97446346,3.207755327,0.459328631,0.271257937,6272.973376,51.24216843,178.1904907,200,2.577739326,8.96387966
110.983349,1600,15.94960976,3.659627914,0.485188014,0.276958048,6526.143973,58.36963654,189.2776184,200,2.563366987,8.312335916
115.983349,1630,15.92247105,4.174411297,0.512108516,0.282639891,6776.849145,66.46694183,200.5810394,200,2.553125207,7.704710152
120.983349,1660,15.89410782,4.712656021,0.54625569,0.288116276,7016.375391,74.90346527,211.6943359,200,2.580398253,7.292796177
125.983349,1690,15.86477661,5.199581146,0.563226972,0.293162256,7234.133042,82.49019623,222.0870209,200,2.536064311,6.827804703
130.983349,1720,15.83262539,5.802039146,0.601795854,0.299069881,7463.13373,91.86151123,233.7343445,200,2.574700145,6.551120515
135.983349,1750,15.79858971,6.374763966,0.618199453,0.304411083,7685.37519,100.7122803,244.9932709,200,2.523332458,6.13827281
140.983349,1780,15.76395416,6.965658188,0.658980234,0.309721917,7886.247302,109.8063202,255.7825775,200,2.576329614,6.001295983
145.983349,1810,15.72916508,7.585121155,0.673283039,0.315129995,8070.498485,119.3076248,266.3291626,200,2.528010985,5.643252304
150.983349,1840,15.69006443,8.264751434,0.706580755,0.321607441,8287.614425,129.6744843,279.1156921,200,2.531497847,5.44888033
155.983349,1870,15.65168095,8.918727875,0.73519891,0.325676113,8475.765992,139.5930786,289.0636597,200,2.543380682,5.2667289
160.983349,1900,15.61221218,9.60778904,0.768312,0.330315739,8663.847618,149.9988403,299.6875305,199.7932315,2.563710203,5.122119647
165.983349,1930,15.58032131,10.01704311,0.77759872,0.332576662,8771.719,156.0687561,305.495697,195.7442999,2.545367233,4.982411146
170.983349,1960,15.56151199,9.97405529,0.779041535,0.333064318,8751.036823,155.21138,305.22229,196.6494322,2.552374387,5.019229664
175.983349,1990,15.5449667,9.948331833,0.783784112,0.332591891,8738.05225,154.6464844,304.3370972,196.7953563,2.575381449,5.068231116
180.983349,2000,15.52956676,9.944116592,0.780689836,0.332215399,8722.884349,154.4278259,303.4649048,196.5092182,2.572586907,5.055370106
